sp -2.031146 -1.977586, R -1.728650 -2.609074, YSP -7.283762 -38.891308
sp -2.031146 -1.977586, R -1.728650 -2.609074, YSP -7.283762 -38.891308
sp -2.031146 -1.977586, R -1.728650 -2.609074, YSP -7.283762 -38.891308
sp -2.031146 -1.977586, R -1.728650 -2.609074, YSP -7.283762 -38.891308
sp -2.031146 -1.977586, R -1.728650 -2.609074, YSP -7.283762 -38.891308
sp -2.031146 -1.977586, R -1.728650 -2.609074, YSP -7.283762 -38.891308
sp -2.031146 -1.977586, R -1.728650 -2.609074, YSP -7.283762 -38.891308
sp -2.031146 -1.977586, R -1.728650 -2.609074, YSP -7.283762 -38.891308
sp -2.031146 -1.977586, R -1.728650 -2.609074, YSP -7.283762 -38.891308
sp -2.031146 -1.977586, R -1.728650 -2.609074, YSP -7.283762 -38.891308
sp -2.031146 -1.977586, R -1.705069 -2.601229, YSP -7.283762 -38.891308
sp -2.031146 -1.977586, R -1.705069 -2.601229, YSP -7.283762 -38.891308
sp -2.031146 -1.977586, R -1.705069 -2.601229, YSP -7.536764 -38.891308
sp -2.031146 -1.977586, R -1.705069 -2.601229, YSP -7.536764 -38.891308
sp -2.031146 -1.977586, R -1.705069 -2.601229, YSP -7.536764 -38.891308
sp -2.031146 -1.977586, R -1.705069 -2.601229, YSP -7.536764 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -7.536764 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -7.536764 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.713068 -2.600171, YSP -8.501848 -38.891308
sp -2.031146 -1.977586, R -1.788131 -2.627345, YSP -34.017254 -38.891308
sp -2.031146 -1.977586, R -1.788131 -2.627345, YSP -34.017254 -38.891308
sp -2.031146 -1.977586, R -1.788131 -2.627345, YSP -34.017254 -38.891308
sp -2.031146 -1.977586, R -1.788131 -2.627345, YSP -34.017254 -38.891308
sp -2.031146 -1.977586, R -1.788131 -2.627345, YSP -34.017254 -38.891308
sp -2.031146 -1.977586, R -1.788131 -2.627345, YSP -34.017254 -38.891308
sp -2.031146 -1.977586, R -1.788131 -2.627345, YSP -34.017254 -38.891308
sp -2.031146 -1.977586, R -1.788131 -2.627345, YSP -34.017254 -38.891308
sp -2.031146 -1.977586, R -1.788131 -2.627345, YSP -34.017254 -38.891308
sp -2.031146 -1.977586, R -1.788131 -2.627345, YSP -34.017254 -38.891308
sp -2.031146 -1.977586, R -1.788131 -2.627345, YSP -34.017254 -38.891308
sp -2.031146 -1.977586, R -1.788131 -2.627345, YSP -34.017254 -38.891308
sp -2.031146 -1.977586, R -1.791837 -2.660114, YSP -34.017254 -38.891308
sp -2.031146 -1.977586, R -1.791837 -2.660114, YSP -34.017254 -38.891308
sp -2.031146 -1.977586, R -1.791837 -2.660114, YSP -39.123695 -38.891308
sp -2.031146 -1.977586, R -1.791837 -2.660114, YSP -39.123695 -38.891308
sp -2.031146 -1.977586, R -1.791837 -2.660114, YSP -39.123695 -38.891308
sp -2.031146 -1.977586, R -1.791837 -2.660114, YSP -39.123695 -38.891308
sp -2.031146 -1.977586, R -1.791837 -2.660114, YSP -39.123695 -38.891308
sp -2.031146 -1.977586, R -1.791837 -2.660114, YSP -39.123695 -38.891308
sp -2.031146 -1.977586, R -1.744720 -2.697233, YSP -38.227024 -38.891308
sp -2.031146 -1.977586, R -1.744720 -2.697233, YSP -38.227024 -38.891308
sp -2.031146 -1.977586, R -1.744720 -2.697233, YSP -38.227024 -38.891308
sp -2.031146 -1.977586, R -1.744720 -2.697233, YSP -38.227024 -38.891308
sp -2.031146 -1.977586, R -1.747213 -2.733435, YSP -36.454426 -38.891308
sp -2.031146 -1.977586, R -1.747213 -2.733435, YSP -36.454426 -38.891308
sp -2.031146 -1.977586, R -1.747213 -2.733435, YSP -36.454426 -38.891308
sp -2.031146 -1.977586, R -1.747213 -2.733435, YSP -36.454426 -38.891308
sp -2.031146 -1.977586, R -1.747213 -2.733435, YSP -36.454426 -38.891308
sp -2.031146 -1.977586, R -1.752318 -2.729664, YSP -36.454426 -38.891308
sp -2.031146 -1.977586, R -1.752318 -2.729664, YSP -36.342178 -38.891308
sp -2.031146 -1.977586, R -1.752318 -2.729664, YSP -36.342178 -38.891308
sp -2.031146 -1.977586, R -1.752318 -2.729664, YSP -36.342178 -38.891308
sp -2.031146 -1.977586, R -1.752318 -2.729664, YSP -36.342178 -38.891308
sp -2.031146 -1.977586, R -1.752318 -2.729664, YSP -36.342178 -38.891308
sp -2.031146 -1.977586, R -1.743875 -2.742829, YSP -36.342178 -38.891308
sp -2.031146 -1.977586, R -1.743875 -2.742829, YSP -34.224361 -38.891308
sp -2.031146 -1.977586, R -1.743875 -2.742829, YSP -34.224361 -38.891308
sp -2.031146 -1.977586, R -1.743875 -2.742829, YSP -34.224361 -38.891308
sp -2.031146 -1.977586, R -1.743875 -2.742829, YSP -34.224361 -38.891308
sp -2.031146 -1.977586, R -1.743875 -2.742829, YSP -34.224361 -38.891308
sp -2.031146 -1.977586, R -1.730433 -2.758761, YSP -34.224361 -38.891308
sp -2.031146 -1.977586, R -1.730433 -2.758761, YSP -32.083248 -38.891308
sp -2.031146 -1.977586, R -1.730433 -2.758761, YSP -32.083248 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.700418 -2.797427, YSP -29.897184 -38.891308
sp -2.031146 -1.977586, R -1.738819 -2.799047, YSP -38.050079 -38.891308
sp -2.031146 -1.977586, R -1.738819 -2.799047, YSP -38.050079 -38.891308
sp -2.031146 -1.977586, R -1.738819 -2.799047, YSP -38.050079 -38.891308
sp -2.031146 -1.977586, R -1.738819 -2.799047, YSP -38.050079 -38.891308
sp -2.031146 -1.977586, R -1.700333 -2.822585, YSP -38.305523 -38.891308
sp -2.031146 -1.977586, R -1.700333 -2.822585, YSP -38.305523 -38.891308
sp -2.031146 -1.977586, R -1.700333 -2.822585, YSP -38.305523 -38.891308
sp -2.031146 -1.977586, R -1.700333 -2.822585, YSP -38.305523 -38.891308
sp -2.031146 -1.977586, R -1.700333 -2.822585, YSP -38.305523 -38.891308
sp -2.031146 -1.977586, R -1.700333 -2.822585, YSP -38.305523 -38.891308
sp -2.031146 -1.977586, R -1.703324 -2.863901, YSP -38.305523 -38.891308
sp -2.031146 -1.977586, R -1.703324 -2.863901, YSP -37.215019 -38.891308
sp -2.031146 -1.977586, R -1.703324 -2.863901, YSP -37.215019 -38.891308
sp -2.031146 -1.977586, R -1.703324 -2.863901, YSP -37.215019 -38.891308
sp -2.031146 -1.977586, R -1.703324 -2.863901, YSP -37.215019 -38.891308
sp -2.031146 -1.977586, R -1.703324 -2.863901, YSP -37.215019 -38.891308
sp -2.031146 -1.977586, R -1.703324 -2.863901, YSP -37.215019 -38.891308
sp -2.031146 -1.977586, R -1.703324 -2.863901, YSP -37.215019 -38.891308
sp -2.031146 -1.977586, R -1.703324 -2.863901, YSP -37.215019 -38.891308
sp -2.031146 -1.977586, R -1.703324 -2.863901, YSP -37.215019 -38.891308
sp -2.031146 -1.977586, R -1.703324 -2.863901, YSP -37.215019 -38.891308
sp -2.031146 -1.977586, R -1.671737 -2.935514, YSP -37.215019 -38.891308
sp -2.031146 -1.977586, R -1.671737 -2.935514, YSP -37.215019 -38.891308
sp -2.031146 -1.977586, R -1.671737 -2.935514, YSP -34.727932 -38.891308
sp -2.031146 -1.977586, R -1.671737 -2.935514, YSP -34.727932 -38.891308
sp -2.031146 -1.977586, R -1.671737 -2.935514, YSP -34.727932 -38.891308
sp -2.031146 -1.977586, R -1.671737 -2.935514, YSP -34.727932 -38.891308
sp -2.031146 -1.977586, R -1.657289 -2.983808, YSP -34.727932 -38.891308
sp -2.031146 -1.977586, R -1.657289 -2.983808, YSP -34.727932 -38.891308
sp -2.031146 -1.977586, R -1.657289 -2.983808, YSP -32.886990 -38.891308
sp -2.031146 -1.977586, R -1.657289 -2.983808, YSP -32.886990 -38.891308
sp -2.031146 -1.977586, R -1.657289 -2.983808, YSP -32.886990 -38.891308
sp -2.031146 -1.977586, R -1.657289 -2.983808, YSP -32.886990 -38.891308
sp -2.031146 -1.977586, R -1.640122 -3.017157, YSP -31.357313 -38.891308
sp -2.031146 -1.977586, R -1.640122 -3.017157, YSP -31.357313 -38.891308
sp -2.031146 -1.977586, R -1.640122 -3.017157, YSP -31.357313 -38.891308
sp -2.031146 -1.977586, R -1.640122 -3.017157, YSP -31.357313 -38.891308
sp -2.031146 -1.977586, R -1.640122 -3.017157, YSP -31.357313 -38.891308
sp -2.031146 -1.977586, R -1.640122 -3.017157, YSP -31.357313 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.031146 -1.977586, R -1.643008 -3.023061, YSP -29.988482 -38.891308
sp -2.038398 -1.971736, R -1.740484 -3.010656, YSP -38.452564 -110.814117
sp -2.038398 -1.971736, R -1.740484 -3.010656, YSP -38.452564 -110.814117
sp -2.038398 -1.971736, R -1.740484 -3.010656, YSP -38.452564 -110.814117
sp -2.038398 -1.971736, R -1.740484 -3.010656, YSP -38.452564 -110.814117
sp -2.038398 -1.971736, R -1.740484 -3.010656, YSP -38.452564 -110.814117
sp -2.038398 -1.971736, R -1.740484 -3.010656, YSP -38.452564 -110.814117
sp -2.038398 -1.971736, R -1.740484 -3.010656, YSP -38.452564 -110.814117
sp -2.038398 -1.971736, R -1.740484 -3.010656, YSP -38.452564 -110.814117
sp -2.038398 -1.971736, R -1.740484 -3.010656, YSP -38.452564 -110.814117
sp -2.038398 -1.971736, R -1.740484 -3.010656, YSP -38.452564 -110.814117
sp -2.038398 -1.971736, R -1.775302 -2.979379, YSP -48.128933 -110.814117
sp -2.038398 -1.971736, R -1.775302 -2.979379, YSP -48.128933 -110.814117
sp -2.038398 -1.971736, R -1.775302 -2.979379, YSP -48.128933 -110.814117
sp -2.038398 -1.971736, R -1.781977 -2.971932, YSP -48.128933 -110.814117
sp -2.038398 -1.971736, R -1.781977 -2.971932, YSP -48.128933 -110.814117
sp -2.038398 -1.971736, R -1.781977 -2.971932, YSP -51.175896 -110.814117
sp -2.038398 -1.971736, R -1.781977 -2.971932, YSP -51.175896 -110.814117
sp -2.038398 -1.971736, R -1.781977 -2.971932, YSP -51.175896 -110.814117
sp -2.038398 -1.971736, R -1.781977 -2.971932, YSP -51.175896 -110.814117
sp -2.038398 -1.971736, R -1.807647 -2.975061, YSP -51.274933 -110.814117
sp -2.038398 -1.971736, R -1.807647 -2.975061, YSP -51.274933 -110.814117
sp -2.038398 -1.971736, R -1.824688 -3.035861, YSP -51.291195 -110.814117
sp -2.038398 -1.971736, R -1.824688 -3.035861, YSP -51.291195 -110.814117
sp -2.038398 -1.971736, R -1.824688 -3.035861, YSP -51.291195 -110.814117
sp -2.038398 -1.971736, R -1.830909 -3.028099, YSP -54.499958 -110.814117
sp -2.038398 -1.971736, R -1.830909 -3.028099, YSP -54.499958 -110.814117
sp -2.038398 -1.971736, R -1.830909 -3.028099, YSP -54.499958 -110.814117
sp -2.038398 -1.971736, R -1.862472 -3.101907, YSP -54.066772 -110.814117
sp -2.038398 -1.971736, R -1.862472 -3.101907, YSP -54.066772 -110.814117
sp -2.038398 -1.971736, R -1.862472 -3.101907, YSP -54.066772 -110.814117
sp -2.038398 -1.971736, R -1.862472 -3.101907, YSP -54.066772 -110.814117
sp -2.038398 -1.971736, R -1.862472 -3.101907, YSP -54.066772 -110.814117
sp -2.038398 -1.971736, R -1.862472 -3.101907, YSP -54.066772 -110.814117
sp -2.038398 -1.971736, R -1.862472 -3.101907, YSP -54.066772 -110.814117
sp -2.038398 -1.971736, R -1.862472 -3.101907, YSP -54.066772 -110.814117
sp -2.038398 -1.971736, R -1.862472 -3.101907, YSP -54.066772 -110.814117
sp -2.038398 -1.971736, R -1.862472 -3.101907, YSP -54.066772 -110.814117
sp -2.038398 -1.971736, R -1.862472 -3.101907, YSP -54.066772 -110.814117
sp -2.038398 -1.971736, R -1.862472 -3.101907, YSP -54.066772 -110.814117
sp -2.038398 -1.971736, R -1.862472 -3.101907, YSP -54.066772 -110.814117
sp -2.038398 -1.971736, R -1.862472 -3.101907, YSP -54.066772 -110.814117
sp -2.038398 -1.971736, R -1.862472 -3.101907, YSP -54.066772 -110.814117
sp -2.038398 -1.971736, R -1.870474 -3.309577, YSP -54.066772 -110.814117
sp -2.038398 -1.971736, R -1.870474 -3.309577, YSP -66.902763 -110.814117
sp -2.038398 -1.971736, R -1.870474 -3.309577, YSP -66.902763 -110.814117
sp -2.038398 -1.971736, R -1.839553 -3.479571, YSP -66.902763 -110.814117
sp -2.038398 -1.971736, R -1.839553 -3.479571, YSP -64.986244 -110.814117
sp -2.038398 -1.971736, R -1.839553 -3.479571, YSP -64.986244 -110.814117
sp -2.038398 -1.971736, R -1.813978 -3.605469, YSP -64.986244 -110.814117
sp -2.038398 -1.971736, R -1.813978 -3.605469, YSP -63.442711 -110.814117
sp -2.038398 -1.971736, R -1.813978 -3.605469, YSP -63.442711 -110.814117
sp -2.038398 -1.971736, R -1.771741 -3.664356, YSP -63.442711 -110.814117
sp -2.038398 -1.971736, R -1.771741 -3.664356, YSP -62.123329 -110.814117
sp -2.038398 -1.971736, R -1.771741 -3.664356, YSP -62.123329 -110.814117
sp -2.038398 -1.971736, R -1.776064 -3.656183, YSP -62.123329 -110.814117
sp -2.038398 -1.971736, R -1.776064 -3.656183, YSP -65.130859 -110.814117
sp -2.038398 -1.971736, R -1.776064 -3.656183, YSP -65.130859 -110.814117
sp -2.038398 -1.971736, R -1.747518 -3.628671, YSP -63.546154 -110.814117
sp -2.038398 -1.971736, R -1.747518 -3.628671, YSP -63.546154 -110.814117
sp -2.038398 -1.971736, R -1.747518 -3.628671, YSP -63.546154 -110.814117
sp -2.038398 -1.971736, R -1.714755 -3.663355, YSP -62.240639 -110.814117
sp -2.038398 -1.971736, R -1.714755 -3.663355, YSP -62.240639 -110.814117
sp -2.038398 -1.971736, R -1.714755 -3.663355, YSP -62.240639 -110.814117
sp -2.038398 -1.971736, R -1.714755 -3.663355, YSP -62.240639 -110.814117
sp -2.038398 -1.971736, R -1.719103 -3.655093, YSP -65.230011 -110.814117
sp -2.038398 -1.971736, R -1.719103 -3.655093, YSP -65.230011 -110.814117
sp -2.038398 -1.971736, R -1.719103 -3.655093, YSP -65.230011 -110.814117
sp -2.038398 -1.971736, R -1.719103 -3.655093, YSP -65.230011 -110.814117
sp -2.038398 -1.971736, R -1.719103 -3.655093, YSP -65.230011 -110.814117
sp -2.038398 -1.971736, R -1.719103 -3.655093, YSP -65.230011 -110.814117
sp -2.038398 -1.971736, R -1.719103 -3.655093, YSP -65.230011 -110.814117
sp -2.038398 -1.971736, R -1.751319 -3.586552, YSP -65.230011 -110.814117
sp -2.038398 -1.971736, R -1.751319 -3.586552, YSP -68.922478 -110.814117
sp -2.038398 -1.971736, R -1.751319 -3.586552, YSP -68.922478 -110.814117
sp -2.038398 -1.971736, R -1.751319 -3.586552, YSP -68.922478 -110.814117
sp -2.038398 -1.971736, R -1.720340 -3.595818, YSP -67.150017 -110.814117
sp -2.038398 -1.971736, R -1.720340 -3.595818, YSP -67.150017 -110.814117
sp -2.038398 -1.971736, R -1.720340 -3.595818, YSP -67.150017 -110.814117
sp -2.038398 -1.971736, R -1.720340 -3.595818, YSP -67.150017 -110.814117
sp -2.038398 -1.971736, R -1.720340 -3.595818, YSP -67.150017 -110.814117
sp -2.038398 -1.971736, R -1.699245 -3.605716, YSP -68.807625 -110.814117
sp -2.038398 -1.971736, R -1.699245 -3.605716, YSP -68.807625 -110.814117
sp -2.038398 -1.971736, R -1.699245 -3.605716, YSP -68.807625 -110.814117
sp -2.038398 -1.971736, R -1.698364 -3.683852, YSP -67.081108 -110.814117
sp -2.038398 -1.971736, R -1.698364 -3.683852, YSP -67.081108 -110.814117
sp -2.038398 -1.971736, R -1.698364 -3.683852, YSP -67.081108 -110.814117
sp -2.038398 -1.971736, R -1.759370 -3.745380, YSP -65.899696 -110.814117
sp -2.038398 -1.971736, R -1.759370 -3.745380, YSP -65.899696 -110.814117
sp -2.038398 -1.971736, R -1.759370 -3.745380, YSP -65.899696 -110.814117
sp -2.038398 -1.971736, R -1.759370 -3.745380, YSP -65.899696 -110.814117
sp -2.038398 -1.971736, R -1.759370 -3.745380, YSP -65.899696 -110.814117
sp -2.038398 -1.971736, R -1.759370 -3.745380, YSP -65.899696 -110.814117
